ean,product,lines_count,product_norm,prod_tokens,match_item,match_category,score,is_food_corner_auto
5908260251550.0,"Oshee Zero Napój niegazowany o smaku cytrynowym 0,75 l",3,oshee zero napoj niegazowany o smaku cytrynowym 0 75 l,"['oshee', 'zero', 'napoj', 'niegazowany', 'o', 'smaku', 'cytrynowym', '0', '75']",,,0.15833333333333333,False
7622210310002.0,Prince Polo XXL Kruchy wafelek z kremem smak orzechowy 50 g,1,prince polo xxl kruchy wafelek z kremem smak orzechowy 50 g,"['prince', 'polo', 'kruchy', 'wafelek', 'kremem', 'smak', 'orzechowy', '50']",,,0.15833333333333333,False
5900497019316.0,"Pepsi-Cola Napój gazowany o smaku cola 0,85 l",2,pepsi-cola napoj gazowany o smaku cola 0 85 l,"['pepsi-cola', 'napoj', 'gazowany', 'o', 'smaku', 'cola', '0', '85']",,,0.15813953488372093,False
5000112651669.0,"Fanta Napój gazowany o smaku pomarańczowym 1,5 l",1,fanta napoj gazowany o smaku pomaranczowym 1 5 l,"['fanta', 'napoj', 'gazowany', 'o', 'smaku', 'pomaranczowym', '1', '5']",,,0.15813953488372093,False
54490703.0,Coca-Cola - Napój gazowany o smaku cola 330ml,1,coca-cola - napoj gazowany o smaku cola 330ml,"['coca-cola', '-', 'napoj', 'gazowany', 'o', 'smaku', 'cola', '330ml']",,,0.15813953488372093,False
5902596834272.0,Z Babcinej spiżarni - Ogórki kiszone premium 380g,1,z babcinej spizarni - ogorki kiszone premium 380g,"['babcinej', 'spizarni', '-', 'ogorki', 'kiszone', 'premium', '380g']",,,0.1580246913580247,False
80800019.0,Tic Tac Drażetki o smaku truskawki 18 g,1,tic tac drazetki o smaku truskawki 18 g,"['tic', 'tac', 'drazetki', 'o', 'smaku', 'truskawki', '18']",,,0.1580246913580247,False
5900334010780.0,"Tymbark Napój kompotowy rabarbar porzeczka jabłko 1,25 l",1,tymbark napoj kompotowy rabarbar porzeczka jab ko 1 25 l,"['tymbark', 'napoj', 'kompotowy', 'rabarbar', 'porzeczka', 'jab', 'ko', '1', '25']",,,0.15798180314309346,False
59097297.0,Wkłady tytoniowe DELIA GOLD do użytku z urządzenia,1,wk ady tytoniowe delia gold do uzytku z urzadzenia,"['wk', 'ady', 'tytoniowe', 'delia', 'gold', 'uzytku', 'urzadzenia']",,,0.15789473684210528,False
8720182839084.0,Knorr Gorący Kubek Zupa 4 sery z grzankami 17 g,1,knorr goracy kubek zupa 4 sery z grzankami 17 g,"['knorr', 'goracy', 'kubek', '4', 'sery', 'grzankami', '17']",,,0.1575757575757576,False
5900699109020.0,Żywiec Piwo pszeniczne białe 330 ml ,1,zywiec piwo pszeniczne bia e 330 ml,"['zywiec', 'piwo', 'pszeniczne', 'bia', 'e', '330']",,,0.1575757575757576,False
5900820016289.0,Łaciate Mleko UHT o smaku waniliowym 200 ml,1,aciate mleko uht o smaku waniliowym 200 ml,"['aciate', 'mleko', 'uht', 'o', 'smaku', 'waniliowym', '200']",,,0.1575757575757576,False
5900571103191.0,Felix Orzeszki ziemne lekko solone 220 g,1,felix orzeszki ziemne lekko solone 220 g,"['felix', 'orzeszki', 'ziemne', 'lekko', 'solone', '220']",,,0.1575757575757576,False
5900643051023.0,Danone YoPro Jogurt smak waniliowy 160 g,1,danone yopro jogurt smak waniliowy 160 g,"['danone', 'yopro', 'jogurt', 'smak', 'waniliowy', '160']",,,0.1575757575757576,False
5903621132905.0,Tytoń papierosowy CHESTERFIELD RED,2,tyton papierosowy chesterfield red,"['tyton', 'papierosowy', 'chesterfield', 'red']",,,0.15737704918032788,False
40144382.0,STORCK Baton Wafel Knoppers 25g,1,storck baton wafel knoppers 25g,"['storck', 'baton', 'wafel', 'knoppers', '25g']",,,0.15737704918032788,False
5900699110194.0,Desperados El Santo Piwo aromatyzowane 400 ml ,1,desperados el santo piwo aromatyzowane 400 ml,"['desperados', 'el', 'santo', 'piwo', 'aromatyzowane', '400']",,,0.15737704918032788,False
59063803.0,Papierosy PALL MALL LONGS BLUE superslim,7,papierosy pall mall longs blue superslim,"['papierosy', 'pall', 'mall', 'longs', 'blue', 'superslim']",,,0.15714285714285714,False
5900343013086.0,Absolwent Likier kaktus 90 ml ,3,absolwent likier kaktus 90 ml,"['absolwent', 'likier', 'kaktus', '90']",,,0.15714285714285714,False
5901559952503.0,Desperados Red Piwo aromatyzowane 400 ml,3,desperados red piwo aromatyzowane 400 ml,"['desperados', 'red', 'piwo', 'aromatyzowane', '400']",,,0.15714285714285714,False
5900541005883.0,Żywiec Zdrój Mocny Gaz Woda źródlana 1 l,3,zywiec zdroj mocny gaz woda zrodlana 1 l,"['zywiec', 'zdroj', 'mocny', 'gaz', 'woda', 'zrodlana', '1']",,,0.15714285714285714,False
5901067409186.0,Tarczyn Nektar pomarańcza 300 ml,2,tarczyn nektar pomarancza 300 ml,"['tarczyn', 'nektar', 'pomarancza', '300']",,,0.15714285714285714,False
5900014005709.0,Zagłoba Piwo jasne pełne 500 ml ,2,zag oba piwo jasne pe ne 500 ml,"['zag', 'oba', 'piwo', 'jasne', 'pe', 'ne', '500']",,,0.15714285714285714,False
5449000017376.0,"NAPÓJ NESTEA ICE TEA CYTRYNOWA 1,5L",2,napoj nestea ice tea cytrynowa 1 5l,"['napoj', 'nestea', 'ice', 'tea', 'cytrynowa', '1', '5l']",,,0.15714285714285714,False
5903837455546.0,"W.Legutko - Papryka Rewia 0,3g",1,w legutko - papryka rewia 0 3g,"['legutko', '-', 'papryka', 'rewia', '0', '3g']",,,0.15714285714285714,False
5900471015822.0,"Soplica wiśniowa Likier 0,2 l ",1,soplica wisniowa likier 0 2 l,"['soplica', 'wisniowa', 'likier', '0', '2']",,,0.15714285714285714,False
5900531000102.0,Piątnica Serek wiejski lekki 150 g,1,piatnica serek wiejski lekki 150 g,"['piatnica', 'serek', 'wiejski', 'lekki', '150']",,,0.15714285714285714,False
5900552073536.0,Gellwe Słodki Kubek Kisiel z kawałkami owoców smak mango 28 g,1,gellwe s odki kubek kisiel z kawa kami owocow smak mango 28 g,"['gellwe', 'odki', 'kubek', 'kisiel', 'kawa', 'kami', 'owocow', 'smak', 'mango', '28']",,,0.15714285714285714,False
5903148944999.0,Karta aromatyzująca HIPZZ menthol,3,karta aromatyzujaca hipzz menthol,"['karta', 'aromatyzujaca', 'hipzz', 'menthol']",,,0.1568627450980392,False
5900244039338.0,Morliny Boczek w słupkach 130 g ,1,morliny boczek w s upkach 130 g,"['morliny', 'boczek', 'upkach', '130']",,,0.1568627450980392,False
5901359014364.0,Lech premium 0.65l,1,lech premium 0 65l,"['lech', 'premium', '0', '65l']",,,0.1568627450980392,False
5900471022790.0,"SOPLICA WIŚNIOWA POLSKA 0,2L 36%",1,soplica wisniowa polska 0 2l 36,"['soplica', 'wisniowa', 'polska', '0', '2l', '36']",,,0.1568627450980392,False
5900699110255.0,Warka Strong Piwo jasne z nutą wiśni 500 ml ,1,warka strong piwo jasne z nuta wisni 500 ml,"['warka', 'strong', 'piwo', 'jasne', 'nuta', 'wisni', '500']",,,0.15670103092783505,False
5900541011150.0,"Żywiec Zdrój Napój niegazowany brzoskwiniowy smak 1,2 l",1,zywiec zdroj napoj niegazowany brzoskwiniowy smak 1 2 l,"['zywiec', 'zdroj', 'napoj', 'niegazowany', 'brzoskwiniowy', 'smak', '1', '2']",,,0.15670103092783505,False
5029054651728.0,Huggies starter dla noworodków,1,huggies starter dla noworodkow,"['huggies', 'starter', 'dla', 'noworodkow']",,,0.1565217391304348,False
5900130032122.0,Nestea Lody wodne o smaku herbaty cytrynowej 99 ml ,1,nestea lody wodne o smaku herbaty cytrynowej 99 ml,"['nestea', 'lody', 'wodne', 'o', 'smaku', 'herbaty', 'cytrynowej', '99']",,,0.1565217391304348,False
59034476.0,Soplica szlachetna Wódka 100 ml ,1,soplica szlachetna wodka 100 ml,"['soplica', 'szlachetna', 'wodka', '100']",,,0.1565217391304348,False
3018333009567.0,e.Champ.Piper-Heid.Rose S. Vol. 12%,1,e champ piper-heid rose s vol 12,"['e', 'champ', 'piper-heid', 'rose', 'vol', '12']",,,0.1565217391304348,False
5901486003248.0,Chleb 3 ziarna 500 g,1,chleb 3 ziarna 500 g,"['chleb', '3', 'ziarna', '500']",,,0.1565217391304348,False
5999096426632.0,Saszetki nikotynowe VELO Might Peppermint Intense,4,saszetki nikotynowe velo might peppermint intense,"['saszetki', 'nikotynowe', 'velo', 'might', 'peppermint', 'intense']",,,0.1563218390804598,False
5902838990544.0,"PIWO FORTUNA CZARNE WHISKY WOOD 7,5 % 500 ml BUT ZW",1,piwo fortuna czarne whisky wood 7 5 500 ml but zw,"['piwo', 'fortuna', 'czarne', 'whisky', 'wood', '7', '5', '500', 'but', 'zw']",,,0.1563218390804598,False
5900130038230.0,Oreo Lody o smaku waniliowym z ciastkami kakaowymi 90 ml,3,oreo lody o smaku waniliowym z ciastkami kakaowymi 90 ml,"['oreo', 'lody', 'o', 'smaku', 'waniliowym', 'ciastkami', 'kakaowymi', '90']",,,0.15609756097560978,False
5901359104058.0,Tyskie 0% piwo,2,tyskie 0 piwo,"['tyskie', '0', 'piwo']",,,0.15609756097560978,False
5900014002500.0,Somersby Napój piwny o smaku jeżynowym 400 ml,2,somersby napoj piwny o smaku jezynowym 400 ml,"['somersby', 'napoj', 'piwny', 'o', 'smaku', 'jezynowym', '400']",,,0.15609756097560978,False
8710438107562.0,McCain Cheese Pickers Kulki serowe w panierce 1 kg ,1,mccain cheese pickers kulki serowe w panierce 1 kg,"['mccain', 'cheese', 'pickers', 'kulki', 'serowe', 'panierce', '1']",,,0.15609756097560978,False
5901359194769.0,Lech Piwo z napojem o smaku wiśni i śliwki 500 ml ,1,lech piwo z napojem o smaku wisni i sliwki 500 ml,"['lech', 'piwo', 'napojem', 'o', 'smaku', 'wisni', 'sliwki', '500']",,,0.15609756097560978,False
5903082205569.0,Kasztelan Piwo jasne niepasteryzowane 500 ml,4,kasztelan piwo jasne niepasteryzowane 500 ml,"['kasztelan', 'piwo', 'jasne', 'niepasteryzowane', '500']",,,0.15584415584415587,False
5902121001780.0,Koral Solo Mix( Pom Trusk Trop)105ml,1,koral solo mix pom trusk trop 105ml,"['koral', 'solo', 'pom', 'trusk', 'trop', '105ml']",,,0.15584415584415587,False
59010135.0,Staropolanka - Woda mineralna lekko gazowana 330ml,1,staropolanka - woda mineralna lekko gazowana 330ml,"['staropolanka', '-', 'woda', 'mineralna', 'lekko', 'gazowana', '330ml']",,,0.15584415584415587,False
5900699111252.0,Żywiec Piwo pszeniczne białe z nutą wiśni 500 ml ,1,zywiec piwo pszeniczne bia e z nuta wisni 500 ml,"['zywiec', 'piwo', 'pszeniczne', 'bia', 'e', 'nuta', 'wisni', '500']",,,0.15584415584415587,False
5901559130000.0,Żywiec Piwo jasne 500 ml,5,zywiec piwo jasne 500 ml,"['zywiec', 'piwo', 'jasne', '500']",,,0.15555555555555556,False
59075844.0,Saszetki nikotynowe VELO Crispy Pepper Original 10mg,3,saszetki nikotynowe velo crispy pepper original 10mg,"['saszetki', 'nikotynowe', 'velo', 'crispy', 'pepper', 'original', '10mg']",,,0.15555555555555556,False
5900334021953.0,NAPOJ TYMBARK ASEPTIC CYTRYNA MIETA 2L N/GAZ PET,2,napoj tymbark aseptic cytryna mieta 2l n/gaz pet,"['napoj', 'tymbark', 'aseptic', 'cytryna', 'mieta', '2l', 'n/gaz', 'pet']",,,0.15555555555555556,False
5902180480335.0,Sonko Wafle ryżowe w czekoladzie 65 g (4 sztuki),2,sonko wafle ryzowe w czekoladzie 65 g 4 sztuki,"['sonko', 'wafle', 'ryzowe', 'czekoladzie', '65', '4']",,,0.15555555555555556,False
5902802761521.0,Świeże jaja z chowu klatkowego M 10 sztuk,1,swieze jaja z chowu klatkowego m 10 sztuk,"['swieze', 'jaja', 'chowu', 'klatkowego', 'm', '10']",,,0.15555555555555556,False
5908264445030.0,"Niceplace - Zapałki długie 7,5 cm, 15 sztuk opakowanie",1,niceplace - zapa ki d ugie 7 5 cm 15 sztuk opakowanie,"['niceplace', '-', 'zapa', 'ki', 'd', 'ugie', '7', '5', 'cm', '15']",,,0.15555555555555556,False
4334035112596.0,"Strong piwo 0,5l",1,strong piwo 0 5l,"['strong', 'piwo', '0', '5l']",,,0.15555555555555556,False
5900552094173.0,Black Boost Easy Classic Gazowany napój 500 ml ,1,black boost easy classic gazowany napoj 500 ml,"['black', 'boost', 'easy', 'classic', 'gazowany', 'napoj', '500']",,,0.15555555555555556,False
5900699108740.0,Żywiec Porter Piwo ciemne 500 ml,1,zywiec porter piwo ciemne 500 ml,"['zywiec', 'porter', 'piwo', 'ciemne', '500']",,,0.15555555555555556,False
5900535017281.0,Łomża Pils butelka 0.5,1,omza pils butelka 0 5,"['omza', 'pils', '0', '5']",,,0.15555555555555556,False
5900497032971.0,"Pepsi, Pepsi-Cola - 250 ml",1,pepsi pepsi-cola - 250 ml,"['pepsi', 'pepsi-cola', '-', '250']",,,0.15555555555555556,False
5902176738655.0,"Napój Dzik Energy Zero 500ml 0,5L WK Dzik",6,napoj dzik energy zero 500ml 0 5l wk dzik,"['napoj', 'dzik', 'energy', 'zero', '500ml', '0', '5l', 'wk', 'dzik']",,,0.15522388059701495,False
5996379341859.0,Haribo Dinos Żelki o smaku owocowym 100 g ,1,haribo dinos zelki o smaku owocowym 100 g,"['haribo', 'dinos', 'zelki', 'o', 'smaku', 'owocowym', '100']",,,0.15522388059701495,False
5901359204123.0,Captain Jack Piwo z napojem o smaku toniku i cytrusów 400 ml ,1,captain jack piwo z napojem o smaku toniku i cytrusow 400 ml,"['captain', 'jack', 'piwo', 'napojem', 'o', 'smaku', 'toniku', 'cytrusow', '400']",,,0.15510204081632653,False
5901583408557.0,Mała Czarna Barista kawa rozpuszczalna 200g,2,ma a czarna barista kawa rozpuszczalna 200g,"['ma', 'czarna', 'barista', 'kawa', 'rozpuszczalna', '200g']",,,0.15483870967741936,False
5901594000016.0,Bosman Szczeciński Full Piwo jasne 500 ml,1,bosman szczecinski full piwo jasne 500 ml,"['bosman', 'szczecinski', 'full', 'piwo', 'jasne', '500']",,,0.15483870967741936,False
5902180470336.0,Sonko Wafle ryżowe w czekoladzie mlecznej 65 g (4 sztuki),1,sonko wafle ryzowe w czekoladzie mlecznej 65 g 4 sztuki,"['sonko', 'wafle', 'ryzowe', 'czekoladzie', 'mlecznej', '65', '4']",,,0.15483870967741936,False
5903621900917.0,TEREA AMBER wkład,1,terea amber wk ad,"['terea', 'amber', 'wk', 'ad']",,,0.15483870967741936,False
8000500407219.0,Kinder Chocolate Lody mleczne z polewą mleczno-czekoladową 55 ml,1,kinder chocolate lody mleczne z polewa mleczno-czekoladowa 55 ml,"['kinder', 'chocolate', 'lody', 'mleczne', 'polewa', 'mleczno-czekoladowa', '55']",,,0.15483870967741936,False
5903621011279.0,Papierosy PARLIAMENT AQUA BLUE,1,papierosy parliament aqua blue,"['papierosy', 'parliament', 'aqua', 'blue']",,,0.15483870967741936,False
5900531004308.0,Piątnica Serek wiejski bez laktozy 200 g,1,piatnica serek wiejski bez laktozy 200 g,"['piatnica', 'serek', 'wiejski', 'bez', 'laktozy', '200']",,,0.15483870967741936,False
5900535020670.0,PIWO LOMZA JASNE PELNE 6% 4X400 ML VAN PUR PUSZ,4,piwo lomza jasne pelne 6 4x400 ml van pur pusz,"['piwo', 'lomza', 'jasne', 'pelne', '6', '4x400', 'van', 'pur', 'pusz']",,,0.15454545454545454,False
5900552059967.0,4move vitamin water magnez + witaminy. 556ml,1,4move vitamin water magnez + witaminy 556ml,"['4move', 'vitamin', 'water', 'magnez', '+', 'witaminy', '556ml']",,,0.15454545454545454,False
4030600235485.0,Papierosy Davidoff EVOLVED BLUE,5,papierosy davidoff evolved blue,"['papierosy', 'davidoff', 'evolved', 'blue']",,,0.1543859649122807,False
3245678691427.0,Cosmia - Chusteczki nawilżane 64sztuki,1,cosmia - chusteczki nawilzane 64sztuki,"['cosmia', '-', 'chusteczki', 'nawilzane', '64sztuki']",,,0.1543859649122807,False
5900531004049.0,Piątnica Twaróg wiejski chudy 250 g,1,piatnica twarog wiejski chudy 250 g,"['piatnica', 'twarog', 'wiejski', 'chudy', '250']",,,0.1543859649122807,False
59097327.0,Wkłady tytoniowe DELIA DARK GREEN do użytku z urzą,2,wk ady tytoniowe delia dark green do uzytku z urza,"['wk', 'ady', 'tytoniowe', 'delia', 'dark', 'green', 'uzytku', 'urza']",,,0.15421686746987953,False
8606018616091.0,Oreo Lody o smaku waniliowym z ciastkami kakaowymi 100 ml,1,oreo lody o smaku waniliowym z ciastkami kakaowymi 100 ml,"['oreo', 'lody', 'o', 'smaku', 'waniliowym', 'ciastkami', 'kakaowymi', '100']",,,0.15421686746987953,False
5900259029041.0,Cheetos Chrupki kukurydziane o smaku sera 85 g,1,cheetos chrupki kukurydziane o smaku sera 85 g,"['cheetos', 'chrupki', 'kukurydziane', 'o', 'smaku', 'sera', '85']",,,0.15421686746987953,False
5900471022523.0,"SOPLICA PIGWOWA 0,2L 36%",2,soplica pigwowa 0 2l 36,"['soplica', 'pigwowa', '0', '2l', '36']",,,0.15384615384615385,False
5902573011405.0,"ŻOŁĄDKOWA GORZKA 0,20L 32%",1,zo adkowa gorzka 0 20l 32,"['zo', 'adkowa', 'gorzka', '0', '20l', '32']",,,0.15384615384615385,False
8936020052557.0,Coconaut Woda kokosowa z młodego kokosa 250ml,1,coconaut woda kokosowa z m odego kokosa 250ml,"['coconaut', 'woda', 'kokosowa', 'm', 'odego', 'kokosa', '250ml']",,,0.15384615384615385,False
5902121016289.0,LODY KUBEK 150ml TOP GUM - KORAL,1,lody kubek 150ml top gum - koral,"['lody', 'kubek', '150ml', 'top', 'gum', '-', 'koral']",,,0.15384615384615385,False
5902121002862.0,LODY ROZEK 110ml CYTRYNA - KORAL,1,lody rozek 110ml cytryna - koral,"['lody', 'rozek', '110ml', 'cytryna', '-', 'koral']",,,0.15384615384615385,False
4014500521145.0,Zott Napój o smaku waniliowym 500 ml  ,1,zott napoj o smaku waniliowym 500 ml,"['zott', 'napoj', 'o', 'smaku', 'waniliowym', '500']",,,0.15384615384615385,False
5900820006945.0,Łaciaty Jogurt pitny jeżyna malina bez laktozy 250 ml,1,aciaty jogurt pitny jezyna malina bez laktozy 250 ml,"['aciaty', 'jogurt', 'pitny', 'jezyna', 'malina', 'bez', 'laktozy', '250']",,,0.15384615384615385,False
5900699000099.0,Specjal Jasny Pełny Piwo jasne 500 ml,1,specjal jasny pe ny piwo jasne 500 ml,"['specjal', 'jasny', 'pe', 'ny', 'piwo', 'jasne', '500']",,,0.15384615384615385,False
5900699000549.0,Specjal Jasny pełny Piwo jasne 500 ml,1,specjal jasny pe ny piwo jasne 500 ml,"['specjal', 'jasny', 'pe', 'ny', 'piwo', 'jasne', '500']",,,0.15384615384615385,False
5900699102670.0,Heineken 0% piwo,1,heineken 0 piwo,"['heineken', '0', 'piwo']",,,0.15384615384615385,False
5901268004432.0,Kinga Pienińska - Woda mineralna niegazowana 6x1.5l,1,kinga pieninska - woda mineralna niegazowana 6x1 5l,"['kinga', 'pieninska', '-', 'woda', 'mineralna', 'niegazowana', '6x1', '5l']",,,0.15384615384615385,False
5903824549869.0,E-Papieros jednorazowy ID CORE Cool Arbuz 20mg,6,e-papieros jednorazowy id core cool arbuz 20mg,"['e-papieros', 'jednorazowy', 'id', 'core', 'cool', 'arbuz', '20mg']",,,0.15342465753424658,False
5900512990071.0,JOGURT POLSKI TRUSKAWKA 350g - MLEKOVITA*EX,3,jogurt polski truskawka 350g - mlekovita ex,"['jogurt', 'polski', 'truskawka', '350g', '-', 'mlekovita', 'ex']",,,0.15342465753424658,False
5053990182947.0,Pringles Chrupki o smaku steków z grilla 165 g ,1,pringles chrupki o smaku stekow z grilla 165 g,"['pringles', 'chrupki', 'o', 'smaku', 'stekow', 'grilla', '165']",,,0.15342465753424658,False
87311396.0,"Mentos Rainbow Cukierki do żucia o smaku owocowym 37,5 g",2,mentos rainbow cukierki do zucia o smaku owocowym 37 5 g,"['mentos', 'rainbow', 'cukierki', 'zucia', 'o', 'smaku', 'owocowym', '37', '5']",,,0.15319148936170213,False
5449000108258.0,Sprite Napój gazowany cytrynowo-limonkowy smak 330 ml,2,sprite napoj gazowany cytrynowo-limonkowy smak 330 ml,"['sprite', 'napoj', 'gazowany', 'cytrynowo-limonkowy', 'smak', '330']",,,0.15319148936170213,False
5904917980057.0,Orzeszki ziemne prażone smak ostra papryka Top 240 g,1,orzeszki ziemne prazone smak ostra papryka top 240 g,"['orzeszki', 'ziemne', 'prazone', 'smak', 'ostra', 'papryka', 'top', '240']",,,0.15319148936170213,False
5903621130383.0,Papierosy MARLBORO SELECTO BLUE,1,papierosy marlboro selecto blue,"['papierosy', 'marlboro', 'selecto', 'blue']",,,0.15319148936170213,False
80052760.0,KINDER Bueno Classic 43G,1,kinder bueno classic 43g,"['kinder', 'bueno', 'classic', '43g']",,,0.15319148936170213,False
5900951028502.0,Twix 2 pack baton 75g,1,twix 2 pack baton 75g,"['twix', '2', 'baton', '75g']",,,0.15319148936170213,False
5900334012784.0,SOK TYMBARK 1L GRAPEFRUIT BIAŁY,1,sok tymbark 1l grapefruit bia y,"['sok', 'tymbark', '1l', 'grapefruit', 'bia', 'y']",,,0.15319148936170213,False
5900130041452.0,LODY KAKTUS 45ml WODNE JABLKO - NESTLE,3,lody kaktus 45ml wodne jablko - nestle,"['lody', 'kaktus', '45ml', 'wodne', 'jablko', '-', 'nestle']",,,0.15294117647058825,False
5905009022709.0,FRoSTA Steki rybne z fileta 250 g (2 sztuki),1,frosta steki rybne z fileta 250 g 2 sztuki,"['frosta', 'steki', 'rybne', 'fileta', '250', '2']",,,0.15294117647058825,False
5900552084716.0,NAPOJ BLACK ENERGY TROPICAL ZERO SUGAR 500ML PUSZKA,4,napoj black energy tropical zero sugar 500ml puszka,"['napoj', 'black', 'energy', 'tropical', 'zero', 'sugar', '500ml']",,,0.15280898876404495,False
87108026.0,Mentos Fruit Cukierki do żucia o smaku owocowym 38 g,2,mentos fruit cukierki do zucia o smaku owocowym 38 g,"['mentos', 'fruit', 'cukierki', 'zucia', 'o', 'smaku', 'owocowym', '38']",,,0.15280898876404495,False
59097068.0,E. Wedel Bajeczny Crunchy karmel Baton orzechowy 40 g,1,e wedel bajeczny crunchy karmel baton orzechowy 40 g,"['e', 'wedel', 'bajeczny', 'crunchy', 'karmel', 'baton', 'orzechowy', '40']",,,0.15280898876404495,False
5902020669371.0,ChaiMate Orange Gazowany napój z naturalnym ekstraktem herbaty 330 ml ,1,chaimate orange gazowany napoj z naturalnym ekstraktem herbaty 330 ml,"['chaimate', 'orange', 'gazowany', 'napoj', 'naturalnym', 'ekstraktem', 'herbaty', '330']",,,0.15272727272727274,False
5902121023911.0,Bracia Koral - Lody czekoladowe z czekoladą belgijską 900ml,2,bracia koral - lody czekoladowe z czekolada belgijska 900ml,"['bracia', 'koral', '-', 'lody', 'czekoladowe', 'czekolada', 'belgijska', '900ml']",,,0.1523809523809524,False
